"Customer Shipment Date","Merchant SKU","FNSKU","ASIN","FC","Quantity","Amazon Order Id","Currency","Product Amount","Shipping Amount","Gift Amount","Shipment To City","Shipment To State","Shipment To Postal Code"
"2025-06-26T10:04:17+05:30","2L-NK1C-2ETR","X001VJI1OJ","B0CGLH8X1C","AMD2","1","404-0235423-5442724","INR","532.00","0.00","0.00","INDORE","MADHYA PRADESH","452010"
"2025-06-26T10:02:36+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR8","1","407-3699826-8741101","INR","1897.00","40.00","0.00","MYSURU","KARNATAKA","570021"
"2025-06-26T09:49:37+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","BOM5","1","403-0950768-9400351","INR","498.00","40.00","0.00","Jangipur","WEST BENGAL","742225"
"2025-06-26T09:21:48+05:30","RF-CXWT-8M0T","X002AM0GX5","1636514448","HYD8","1","171-6695499-8067562","INR","1864.00","0.00","0.00","KOLKATA","WEST BENGAL","700068"
"2025-06-26T03:56:29+05:30","15-KVM1-4SWU","X00176YALT","1949395774","AMD2","1","404-2926241-6941961","INR","498.00","40.00","0.00","SURAT","GUJARAT","395006"
"2025-06-26T03:25:11+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","CJB1","1","406-7698009-4309927","INR","532.00","40.00","0.00","BENGALURU","KARNATAKA","560062"
"2025-06-26T01:24:17+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","AMD2","1","408-6242384-3565159","INR","498.00","0.00","0.00","AHMEDABAD","GUJARAT","380052"
"2025-06-26T01:04:37+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","CCX2","1","171-0966521-1807568","INR","635.00","0.00","0.00","KOLKATA","WEST BENGAL","700068"
"2025-06-26T01:04:37+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","CCX2","1","171-0966521-1807568","INR","635.00","0.00","0.00","KOLKATA","WEST BENGAL","700068"
"2025-06-26T00:52:06+05:30","RO-RUHX-T4YZ","X001VKUU79","B0CGWSF18V","BOM5","1","405-7380101-1385147","INR","547.00","40.00","0.00","Dombivali East","MAHARASHTRA","421201"
"2025-06-26T00:44:38+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR8","1","171-3845199-7508307","INR","1897.00","40.00","0.00","KOLHAPUR","MAHARASHTRA","416007"
"2025-06-26T00:44:15+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","LKO1","1","403-9845866-7989155","INR","758.00","40.00","0.00","ZIRAKPUR","PUNJAB","140603"
"2025-06-26T00:17:35+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","MAA4","1","402-2640122-1254764","INR","498.00","0.00","0.00","CHENNAI","TAMIL NADU","600075"
"2025-06-25T23:19:15+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","407-1479999-5251560","INR","1897.00","40.00","0.00","NEW DELHI","DELHI","110015"
"2025-06-25T23:19:13+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","DEL5","1","407-3790744-5844317","INR","498.00","0.00","0.00","Bangalore","Karnataka","560071"
"2025-06-25T20:56:49+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","HYD8","1","402-0445739-8340306","INR","498.00","0.00","0.00","KURNOOL","ANDHRA PRADESH","518004"
"2025-06-25T20:14:38+05:30","6F-Q7XQ-BGYQ","X002986431","1636513328","BLR8","1","407-1207106-3879563","INR","499.00","40.00","0.00","BENGALURU","KARNATAKA","560078"
"2025-06-25T20:10:14+05:30","66-7TBY-3PKE","X001RNE41X","163651166X","MAA4","1","402-4019778-5018711","INR","499.00","0.00","0.00","Pune","MAHARASHTRA","411027"
"2025-06-25T19:54:13+05:30","NY-9T1P-NNNQ","X0024MM9J5","1636512364","HYD8","1","406-2110544-3046715","INR","795.00","0.00","0.00","HYDERABAD","TELANGANA","500050"
"2025-06-25T19:22:36+05:30","NY-9T1P-NNNQ","X0024MM9J5","1636512364","PNQ3","1","404-3145284-5481136","INR","795.00","0.00","0.00","PUNE","MAHARASHTRA","411060"
"2025-06-25T19:17:38+05:30","0Z-GJKV-T4YS","X001EPBRZZ","B09928KGB6","DEL4","1","402-7217176-4763545","INR","1467.00","40.00","0.00","Faizabad","UTTAR PRADESH","224229"
"2025-06-25T18:12:38+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BOM5","1","408-0265206-5276358","INR","635.00","0.00","0.00","New Delhi","DELHI","110095"
"2025-06-25T17:32:12+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","HYD8","1","408-8560820-4784330","INR","498.00","0.00","0.00","Hyderabad","TELANGANA","500074"
"2025-06-25T17:15:37+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","171-3694917-7106757","INR","1897.00","0.00","0.00","RAJAHMUNDRY","ANDHRA PRADESH","533103"
"2025-06-25T15:29:37+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","HYD8","1","403-7390537-7958743","INR","498.00","0.00","0.00","Amravati","MAHARASHTRA","444606"
"2025-06-25T15:07:34+05:30","COMBO-TPS-2","X001E1U4XF","1636510434","AMD2","1","171-2856187-6309921","INR","2845.00","0.00","0.00","RAU","MADHYA PRADESH","453556"
"2025-06-25T14:05:34+05:30","SQ-9NID-DM92","X001WFHUXZ","1636511848","CJB1","1","402-9895975-8781969","INR","499.00","0.00","0.00","BANGALORE","KARNATAKA","560060"
"2025-06-25T13:34:12+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","MAA4","1","405-3817929-5641939","INR","498.00","40.00","0.00","CHENNAI","TAMIL NADU","600004"
"2025-06-25T11:45:21+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","MAA4","1","403-8095039-7262736","INR","498.00","0.00","0.00","Chennai","TAMIL NADU","600091"
"2025-06-25T11:42:14+05:30","SQ-GG71-Y57X","X001VKOO49","B0CGL7W1QT","LKO1","1","407-8228691-5781133","INR","567.00","40.00","0.00","KANPUR","UTTAR PRADESH","208002"
"2025-06-25T10:27:38+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","LKO1","1","404-5167488-9060358","INR","758.00","40.00","0.00","Srinagar","JAMMU & KASHMIR","190006"
"2025-06-25T10:21:13+05:30","COMBO-TPS-2","X001E1U4XF","1636510434","LKO1","1","406-8383469-3573918","INR","2845.00","0.00","0.00","PRAYAGRAJ","UTTAR PRADESH","211001"
"2025-06-25T09:50:37+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","171-7823272-6681125","INR","498.00","0.00","0.00","BENGALURU","KARNATAKA","560043"
"2025-06-25T09:50:13+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","HYD8","1","402-1834506-7533902","INR","498.00","0.00","0.00","KAKINADA","ANDHRA PRADESH","533003"
"2025-06-25T09:12:12+05:30","KC-PA75-47UJ","X001YTKDRT","B0CW2YX12T","DED4","1","406-0246180-6806711","INR","975.00","0.00","0.00","RAIPUR","CHHATTISGARH","492001"
"2025-06-25T09:00:35+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","171-4878394-1108349","INR","1897.00","40.00","0.00","Amritsar","PUNJAB","143001"
"2025-06-25T08:57:10+05:30","SQ-GG71-Y57X","X001VKOO49","B0CGL7W1QT","AMD2","1","402-9914732-6653947","INR","567.00","0.00","0.00","Gurgaon","Haryana","122018"
"2025-06-25T04:49:18+05:30","15-KVM1-4SWU","X00176YALT","1949395774","AMD2","1","405-7083200-8869914","INR","498.00","0.00","0.00","PUNE","MAHARASHTRA","411057"
"2025-06-25T04:27:18+05:30","RF-CXWT-8M0T","X002AM0GX5","1636514448","BOM7","1","406-7540748-2460318","INR","1864.00","0.00","0.00","AHMEDABAD","GUJARAT","382481"
"2025-06-25T04:06:49+05:30","COMBO-TPS-4","X001E1U4XP","1636510426","HYD8","1","402-6943296-1701121","INR","2752.00","0.00","0.00","KOLKATA","WEST BENGAL","700068"
"2025-06-25T00:18:51+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BOM5","1","171-2654268-7497102","INR","1897.00","0.00","0.00","MUMBAI","MAHARASHTRA","400067"
"2025-06-24T23:44:13+05:30","KC-PA75-47UJ","X001YTKDRT","B0CW2YX12T","MAA4","1","408-2104290-4616340","INR","975.00","0.00","30.00","CHENNAI","TAMIL NADU","600091"
"2025-06-24T21:32:37+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","CCX1","1","403-0380258-4074722","INR","498.00","0.00","0.00","MANKUNDU","WEST BENGAL","712139"
"2025-06-24T20:48:12+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","BLR7","1","171-5477345-4961909","INR","758.00","0.00","0.00","Bangalore","KARNATAKA","560070"
"2025-06-24T17:56:21+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","BLR8","1","404-1292299-3547567","INR","498.00","0.00","0.00","BENGALURU","KARNATAKA","560087"
"2025-06-24T17:14:34+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","404-0617661-2987536","INR","1897.00","0.00","0.00","BHILAI","CHHATTISGARH","490020"
"2025-06-24T16:32:27+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","LKO1","1","171-1947457-0661915","INR","498.00","0.00","0.00","SONEBHADRA","UTTAR PRADESH","231222"
"2025-06-24T16:32:11+05:30","KC-PA75-47UJ","X001YTKDRT","B0CW2YX12T","BLR7","1","408-7869754-6494733","INR","975.00","0.00","0.00","AHMEDABAD","GUJARAT","380058"
"2025-06-24T16:20:14+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","BOM5","1","171-8275938-1543547","INR","498.00","0.00","0.00","NAVI MUMBAI","MAHARASHTRA","410210"
"2025-06-24T16:07:35+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BLR8","1","171-5583352-7321934","INR","498.00","0.00","0.00","BENGALURU","KARNATAKA","560064"
"2025-06-24T14:22:11+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","LKO1","1","404-7657013-5816314","INR","498.00","0.00","0.00","NEW DELHI","DELHI","110049"
"2025-06-24T13:32:14+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","CJB1","1","408-4412501-3789939","INR","498.00","0.00","0.00","Bangalore","KARNATAKA","560092"
"2025-06-24T13:14:51+05:30","5P-ACWK-LGW9","X001E3E9ZH","1636510043","TQBF","1","403-8888930-8769915","INR","984.00","0.00","0.00","PUNE","MH","411013"
"2025-06-24T12:37:40+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","BOM5","1","406-5635878-7412312","INR","498.00","0.00","0.00","KADAPA","ANDHRA PRADESH","516001"
"2025-06-24T12:24:16+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","BOM5","1","408-4102060-1697908","INR","498.00","0.00","0.00","DHARWAD","KARNATAKA","580007"
"2025-06-24T10:19:34+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","AMD2","1","404-1900199-9553933","INR","498.00","59.00","0.00","NEW DELHI","DELHI","110030"
"2025-06-24T10:09:13+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","CCX1","1","408-3302788-5439520","INR","758.00","0.00","0.00","Ranchi","JHARKHAND","835217"
"2025-06-24T10:06:13+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","DEL5","1","406-4707591-1580368","INR","532.00","40.00","0.00","DELHI","DELHI","110035"
"2025-06-24T09:47:16+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","CJB1","1","404-6051012-8175513","INR","498.00","0.00","0.00","COIMBATORE","TAMIL NADU","641035"
"2025-06-24T09:40:12+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","MAA4","1","407-6034171-8410730","INR","795.00","0.00","0.00","CHENNAI","TAMIL NADU","600045"
"2025-06-24T03:51:33+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","LKO1","1","408-7830710-4056336","INR","0.00","0.00","0.00","DEHRADUN","UTTARAKHAND","248001"
"2025-06-24T03:47:13+05:30","COMBO-TPS-2","X001E1U4XF","1636510434","BOM5","1","408-2091863-8333117","INR","2845.00","59.00","0.00","Vyara","GUJARAT","394650"
"2025-06-24T03:29:38+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","PAX1","1","171-7393028-4353941","INR","1897.00","0.00","0.00","DEHRADUN","UTTARAKHAND","248009"
"2025-06-24T03:29:18+05:30","W7-X4TX-4WMK","X001FQF25T","1636510485","DEL4","1","403-1100820-3035521","INR","1460.00","40.00","0.00","Alipurduar","WEST BENGAL","736121"
"2025-06-24T03:16:55+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","BLR7","1","403-3331532-6281132","INR","498.00","40.00","0.00","KADABA,puttur","KARNATAKA","574230"
"2025-06-24T01:15:17+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","AMD2","1","407-4695675-7476360","INR","635.00","40.00","0.00","CHANDIGARH","CHANDIGARH","160019"
"2025-06-24T01:15:17+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","AMD2","1","407-4695675-7476360","INR","635.00","40.00","0.00","CHANDIGARH","CHANDIGARH","160019"
"2025-06-24T01:07:34+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BOM5","1","408-2296813-0679527","INR","1897.00","40.00","0.00","NASHIK","MAHARASHTRA","422005"
"2025-06-24T00:45:12+05:30","RP-0MCX-E0UE","X0027DRM5H","163651300X","BOM5","1","407-4926754-3049109","INR","499.00","0.00","0.00","MUMBAI","MAHARASHTRA","400053"
"2025-06-24T00:24:39+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","PNQ3","1","404-1430035-8533905","INR","498.00","0.00","0.00","SATARA","MAHARASHTRA","415004"
"2025-06-24T00:23:07+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BOM5","4","406-5781652-1121165","INR","498.00","0.00","0.00","MUMBAI","MAHARASHTRA","400093"
"2025-06-24T00:23:07+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BOM5","1","406-5781652-1121165","INR","498.00","0.00","0.00","MUMBAI","MAHARASHTRA","400093"
"2025-06-24T00:20:14+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","HYD8","1","407-0454224-5932326","INR","498.00","0.00","0.00","RAJAM","ANDHRA PRADESH","532127"
"2025-06-24T00:02:50+05:30","RF-CXWT-8M0T","X002AM0GX5","1636514448","BOM7","1","407-6234631-7373152","INR","1864.00","40.00","0.00","MUMBAI","MAHARASHTRA","400080"
"2025-06-23T23:34:48+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BLR8","1","407-2203603-7532361","INR","975.00","0.00","0.00","HOSKOTE","KARNATAKA","562114"
"2025-06-23T23:19:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","MAA4","1","406-2442241-2018728","INR","1897.00","0.00","0.00","KADAPA","ANDHRA PRADESH","516001"
"2025-06-23T22:12:14+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","DED4","1","404-7006529-4237105","INR","498.00","0.00","0.00","KALADHUNGI","UTTARAKHAND","263139"
"2025-06-23T21:09:35+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","HYD8","1","404-8857419-0748304","INR","532.00","40.00","0.00","Nandalur","ANDHRA PRADESH","516150"
"2025-06-23T20:32:34+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","DEL5","1","407-5231945-3016362","INR","532.00","99.00","0.00","FARIDABAD","HARYANA","121002"
"2025-06-23T20:29:15+05:30","RP-0MCX-E0UE","X0027DRM5H","163651300X","MAA4","1","171-9755950-3744326","INR","499.00","0.00","0.00","kolkata","WEST BENGAL","743123"
"2025-06-23T19:17:42+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BLR7","1","402-3841963-3405936","INR","498.00","0.00","0.00","BENGALURU","KARNATAKA","560060"
"2025-06-23T18:17:12+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BOM5","1","403-9805286-0992307","INR","474.00","0.00","0.00","NOIDA","UTTAR PRADESH","201301"
"2025-06-23T18:14:37+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BOM5","1","406-9511643-9339517","INR","635.00","0.00","0.00","NAVI MUMBAI","MAHARASHTRA","400706"
"2025-06-23T18:05:34+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","BOM7","1","403-0150075-8073153","INR","498.00","0.00","0.00","Mumbai","MAHARASHTRA","400081"
"2025-06-23T17:41:48+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","PNQ3","1","408-3424114-3790722","INR","498.00","40.00","0.00","ASANSOL","WEST BENGAL","713325"
"2025-06-23T17:27:41+05:30","LU-RHPB-UTV3","X0020KHC9N","1636511635","AMD2","1","405-9125337-6649164","INR","498.00","0.00","0.00","Gurugram","HARYANA","122102"
"2025-06-23T17:26:35+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","406-6230370-9273137","INR","1897.00","0.00","0.00","GURUGRAM","HARYANA","122004"
"2025-06-23T15:42:01+05:30","15-KVM1-4SWU","X00176YALT","1949395774","HYD8","1","403-3389416-4967503","INR","498.00","0.00","0.00","Coimbatore","TAMIL NADU","641039"
"2025-06-23T15:19:35+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","CCX1","1","403-1271290-1873937","INR","532.00","40.00","0.00","PURULIYA","WEST BENGAL","723101"
"2025-06-23T14:22:12+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","ATX1","2","408-2479636-4527503","INR","498.00","0.00","0.00","NEW DELHI","DELHI","110094"
"2025-06-23T14:10:34+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","AMD2","1","406-4036449-6304358","INR","474.00","40.00","0.00","Ahmedabad","Gujarat","380055"
"2025-06-23T13:53:13+05:30","71-WO4G-XF3U","X001M2Z1P7","1636510973","BLR8","1","408-4837717-6130741","INR","498.00","0.00","0.00","BENGALURU","KARNATAKA","560103"
"2025-06-23T13:44:29+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","LKO1","1","403-1656968-0770715","INR","758.00","0.00","0.00","NOIDA","UTTAR PRADESH","201304"
"2025-06-23T13:30:36+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","405-0872673-6861942","INR","1897.00","0.00","0.00","NEW DELHI","DELHI","110021"
"2025-06-23T13:12:33+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","PAX1","1","407-1598939-6400359","INR","1897.00","40.00","0.00","GWALIOR","MADHYA PRADESH","474005"
"2025-06-23T13:07:36+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","AMD2","1","402-9005364-1419533","INR","758.00","40.00","0.00","AHMEDABAD","GUJARAT","380004"
"2025-06-23T13:02:07+05:30","LT-1OFC-7G8Z","X002AT40R1","1636513743","TQBF","1","408-6874810-7477113","INR","499.00","0.00","0.00","CHENNAI","TAMIL NADU","600100"
"2025-06-23T13:02:06+05:30","S5-E0YW-03M6","X001T00RIN","1636511767","TQBF","1","403-1824071-0299536","INR","445.00","40.00","0.00","KOCHI","KERALA","682013"
"2025-06-23T13:02:06+05:30","DR-ZTKC-E127","X001MLXRQD","1636511120","TQBF","12","407-2628126-0686721","INR","499.00","0.00","0.00","MUMBAI","MAHARASHTRA","400018"
"2025-06-23T13:02:05+05:30","LT-1OFC-7G8Z","X002AT40R1","1636513743","TQBF","1","404-3982404-3968346","INR","499.00","0.00","0.00","CHENNAI","TAMIL NADU","600078"
"2025-06-23T13:02:04+05:30","LT-1OFC-7G8Z","X002AT40R1","1636513743","TQBF","1","407-7904867-1973112","INR","499.00","0.00","0.00","NOIDA","UTTAR PRADESH","201301"
"2025-06-23T13:02:04+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","TQBF","1","407-5094262-2649102","INR","1897.00","0.00","0.00","Thane","MAHARASHTRA","421204"
"2025-06-23T12:27:12+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","DEL5","1","404-0456359-5403569","INR","975.00","0.00","0.00","GURUGRAM","HARYANA","122009"
"2025-06-23T10:30:34+05:30","KC-PA75-47UJ","X001YTKDRT","B0CW2YX12T","BOM5","1","171-8865437-8413128","INR","975.00","40.00","0.00","GANDHINAGAR","GUJARAT","382010"
"2025-06-23T10:17:39+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","BLR8","1","408-0919541-9731560","INR","498.00","40.00","0.00","Shivamogga","KARNATAKA","577201"
"2025-06-23T04:52:36+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","406-1708762-5109904","INR","1897.00","0.00","0.00","BHULATH","PUNJAB","144624"
"2025-06-23T03:06:12+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BLR8","1","171-4454147-1614706","INR","498.00","0.00","0.00","THIRUVANANTHAPURAM","KERALA","695017"
"2025-06-23T02:20:34+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","BOM7","1","405-9386081-0113116","INR","498.00","0.00","0.00","AHMEDABAD","GUJARAT","382470"
"2025-06-22T23:35:35+05:30","COMBO-TPS-2","X001E1U4XF","1636510434","CCX2","1","408-0287095-5061118","INR","2845.00","0.00","0.00","NEW TOWN","WEST BENGAL","700156"
"2025-06-22T23:25:36+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","403-4634221-6594742","INR","1897.00","40.00","0.00","PUNE","MAHARASHTRA","412412"
"2025-06-22T23:02:15+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BOM5","1","408-4085608-1665169","INR","474.00","0.00","0.00","MUMBAI","MAHARASHTRA","400083"
"2025-06-22T23:02:15+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BOM5","1","408-4085608-1665169","INR","498.00","0.00","0.00","MUMBAI","MAHARASHTRA","400083"
"2025-06-22T22:49:36+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM7","1","402-2769268-0425937","INR","498.00","0.00","0.00","MUMBAI","MAHARASHTRA","400104"
"2025-06-22T22:07:34+05:30","NY-9T1P-NNNQ","X0024MM9J5","1636512364","PNQ3","1","406-3157779-4453103","INR","795.00","0.00","0.00","HYDERABAD","TELANGANA","500050"
"2025-06-22T20:15:33+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","AMD2","1","404-7655161-7723502","INR","758.00","59.00","0.00","GHAZIABAD","UTTAR PRADESH","201002"
"2025-06-22T19:29:34+05:30","CI-WFL9-687M","X001FQGQMR","163651040X","LKO1","1","171-8914688-1635551","INR","347.00","40.00","0.00","BHUBANESWAR","ODISHA","751012"
"2025-06-22T19:25:36+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","HYD8","1","402-9834382-8395501","INR","498.00","0.00","0.00","Kakknad","KERALA","682030"
"2025-06-22T17:49:38+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","CJB1","1","407-8105108-7348307","INR","498.00","0.00","0.00","Ramanattukara","KERALA","673633"
"2025-06-22T17:32:34+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","CCX2","1","407-8426334-3237925","INR","758.00","40.00","0.00","GODDA","JHARKHAND","814133"
"2025-06-22T16:12:11+05:30","O9-XXEF-TQR4","X0028IILDN","1636513689","AMD2","1","403-6764369-7705908","INR","978.00","0.00","0.00","ZIRAKPUR","PUNJAB","140603"
"2025-06-22T14:59:35+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","CCX2","1","404-8384943-9326744","INR","635.00","99.00","0.00","KOLKATA","WEST BENGAL","700153"
"2025-06-22T14:00:12+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","MAA4","1","171-9849280-1239524","INR","498.00","0.00","0.00","CHENNAI","TAMIL NADU","600095"
"2025-06-22T13:43:16+05:30","G7-R74R-AAZF","X001M9FZ97","163651121X","CJB1","1","402-0810178-6353132","INR","498.00","0.00","0.00","VILLIANUR TALUK","PUDUCHERRY","605107"
"2025-06-22T13:24:13+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","AMD2","1","402-9058804-8069110","INR","498.00","0.00","0.00","NOIDA","UTTAR PRADESH","201301"
"2025-06-22T12:57:34+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","CJB1","1","406-6053815-3183534","INR","498.00","0.00","0.00","KARUNAGAPPALLY","KERALA","690518"
"2025-06-22T12:35:15+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","DEL5","1","402-8469673-7893142","INR","498.00","0.00","0.00","NOIDA","UTTAR PRADESH","201301"
"2025-06-22T11:21:16+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","BOM5","1","404-7951879-3707555","INR","498.00","0.00","0.00","PUNE","MAHARASHTRA","411013"
"2025-06-22T09:17:51+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","CCX2","1","171-6444654-7391569","INR","498.00","40.00","0.00","RANCHI","JHARKHAND","834003"
"2025-06-22T05:02:34+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","AMD2","1","408-8865831-9996362","INR","758.00","0.00","0.00","UDAIPUR","RAJASTHAN","313004"
"2025-06-22T03:53:33+05:30","COMBO-TPS-4","X001E1U4XP","1636510426","BLR8","1","408-3254516-6364334","INR","2752.00","0.00","0.00","PARAVUR","KERALA","683513"
"2025-06-22T03:17:36+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","BLR8","1","405-2262141-4785902","INR","498.00","40.00","0.00","Secunderabad","TELANGANA","500011"
"2025-06-22T02:57:38+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","BLR7","1","406-8376429-8519514","INR","758.00","40.00","0.00","CHENNAI","TAMIL NADU","600073"
"2025-06-22T02:37:36+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR8","1","408-3076597-0221953","INR","1897.00","0.00","0.00","HYDERABAD","TELANGANA","500081"
"2025-06-22T01:37:34+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","CCX1","1","408-6548335-8801162","INR","758.00","40.00","0.00","KOLKATA","WEST BENGAL","700025"
"2025-06-22T00:30:11+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","CJB1","1","404-3965123-7975519","INR","532.00","0.00","0.00","hindupur","ANDHRA PRADESH","515201"
"2025-06-22T00:25:33+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","AMD2","1","408-3654874-9476338","INR","758.00","0.00","0.00","AHMEDABAD","GUJARAT","380052"
"2025-06-22T00:17:10+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","JPX2","1","403-8011943-4274761","INR","758.00","0.00","0.00","GURUGRAM","HARYANA","122001"
"2025-06-21T23:59:33+05:30","LP-HVAU-WGNO","X002895N3D","1636513352","JPX2","1","403-9232636-8525134","INR","758.00","0.00","0.00","GURUGRAM","HARYANA","122002"
"2025-06-21T23:51:37+05:30","PW-JD82-SN9N","X001VYZ8M7","B0CKDDP8ZN","BOM5","1","405-8415931-2784365","INR","739.00","0.00","0.00","MUMBAI","MAHARASHTRA","400053"
"2025-06-21T23:49:13+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BLR7","1","405-2808856-1943515","INR","635.00","0.00","0.00","Bengaluru","KARNATAKA","560098"
"2025-06-21T23:00:35+05:30","COMBO-TPS-4","X001E1U4XP","1636510426","CCX1","1","403-2427264-4490738","INR","2752.00","0.00","0.00","Kolkata","West Bengal","700053"
"2025-06-21T23:00:35+05:30","6M-VN2C-K1SE","X0026WO2PR","1636512933","BLR7","1","407-5254336-3349944","INR","498.00","0.00","0.00","BENGALURU","KARNATAKA","560037"
"2025-06-21T22:25:37+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","DEL4","1","406-7487386-2259540","INR","635.00","0.00","0.00","GURUGRAM","HARYANA","122001"
